coefficient,pvalue,var_explained,covar,disease_field
0.855451187250004,0.4445410609825339,-1,centre,p131380
21.164862868635385,0.9990183384440406,-1,plate,p131380
18.7593189561314,0.9963136594932158,-1,well,p131380
2.066256408198225,0.0512331176660825,-1,plate_row,p131380
-1.4129019363122344,0.2063630536222255,-1,plate_column,p131380
19.447031343812924,0.99740211620151,-1,mean_date_processing,p131380
0.0005679924245867817,0.2955827984681847,-1,storage_time,p131380
0.7202299991968665,0.4924513338304579,-1,batch,p131380
0.2089322591857442,8.53875214835428e-09,-1,age,p131382
1.833998157335194,8.6538518698374e-06,-1,sex,p131382
22.168334204846698,0.999864999823458,-1,date_centre,p131382
1.1865653113915762,0.2636302539453451,-1,centre,p131382
20.595774320177387,0.999044731588926,-1,plate,p131382
18.359318352163083,0.996392261959915,-1,well,p131382
0.4591519051902925,0.4209143427487823,-1,plate_row,p131382
-1.3912147506193004,0.2134244624724392,-1,plate_column,p131382
19.5230172576721,0.9973919654905822,-1,mean_date_processing,p131382
-0.0004520371862381568,0.3681116479477906,-1,storage_time,p131382
-0.7461780178220347,0.2800317604261051,-1,batch,p131382
0.0697803846177523,0.00012593093560766205,-1,age,p131390
0.8843094430236496,0.0006829408783974192,-1,sex,p131390
21.486688274909824,0.9997842683015212,-1,date_centre,p131390
-2.0935358872943017,0.0699986781305023,-1,centre,p131390
20.49030014560051,0.9984330946461134,-1,plate,p131390
18.767526933696445,0.9963120465813337,-1,well,p131390
-0.9963726281591812,0.1410931460424245,-1,plate_row,p131390
0.7946219614224701,0.1864513668256371,-1,plate_column,p131390
19.781879362024203,0.9973573849099784,-1,mean_date_processing,p131390
0.0009815546533639738,0.0179382325949523,-1,storage_time,p131390
14.833883715464747,0.976251849776931,-1,batch,p131390
0.0616243277560199,2.657866126281951e-07,-1,age,p131416
0.0993681789804934,0.5480214444983411,-1,sex,p131416
22.17934896972416,0.9997773010672042,-1,date_centre,p131416
2.0088239744658862,0.0456573397305474,-1,centre,p131416
19.28892337772768,0.9975680809547468,-1,plate,p131416
1.8483021195017504,0.087774187505111,-1,well,p131416
0.2989275552228717,0.338894536197821,-1,plate_row,p131416
-1.1214517806269384,0.030080153835727,-1,plate_column,p131416
17.595776612852614,0.993610521554093,-1,mean_date_processing,p131416
-2.6655233615174096e-05,0.9226030572906616,-1,storage_time,p131416
-0.4438184454543833,0.4113874822139711,-1,batch,p131416
0.1619410415617303,0.0262319975229451,-1,age,p131444
0.1670293518277013,0.8132871864052212,-1,sex,p131444
23.85780970212089,0.9999465426938248,-1,date_centre,p131444
18.93275009066629,0.9979949038017172,-1,centre,p131444
22.48852795734918,0.9996162804052084,-1,plate,p131444
20.27780149958912,0.9985340941733332,-1,well,p131444
1.09317685049584,0.3438675369457302,-1,plate_row,p131444
17.240590239533372,0.9942060433200988,-1,plate_column,p131444
20.77027801529128,0.9989792605834298,-1,mean_date_processing,p131444
0.000705877927444553,0.552256950014753,-1,storage_time,p131444
16.209629017894034,0.9942088255624124,-1,batch,p131444
0.0623884787065257,0.0010856153325217,-1,age,p131490
0.810200995404455,0.00338266146613,-1,sex,p131490
22.95615581389229,0.9998601826485696,-1,date_centre,p131490
16.31454331743887,0.9872336339546084,-1,centre,p131490
21.14833986406729,0.9990191041718682,-1,plate,p131490
18.759318967414977,0.9963136595005536,-1,well,p131490
0.3595266568915037,0.4661001916681371,-1,plate_row,p131490
-0.9306585660961554,0.265860380644821,-1,plate_column,p131490
19.59577656564762,0.997382245759244,-1,mean_date_processing,p131490
0.000981252130751034,0.0276755343757945,-1,storage_time,p131490
-0.5383699402996023,0.5344250666631177,-1,batch,p131490
0.0151351323387531,0.7083778818764925,-1,age,p131518
0.5726230772988024,0.3750903034859713,-1,sex,p131518
24.486158679458143,0.999945140506324,-1,date_centre,p131518
